cluster_id	category	cluster_size	role	richness_score	hamming_dist	sha256	size_bytes	resolution	has_gps	ext	path
33	needs_review	6	REMOVE	26.0	0	946f9cbbb0dd	2836122	2940x1912		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-04-30 v 15.23.50.png
33	needs_review	6	REMOVE	26.0	0	81014e3e3844	2836090	2940x1912		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-04-30 v 15.23.35.png
33	needs_review	6	REMOVE	16.0	0	af2fadb98ccd	2811765	2940x1912		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-04-30 v 15.36.13.png
33	needs_review	6	REMOVE	16.0	0	946f9cbbb0dd	2836122	2940x1912		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-04-30 v 15.23.50.png
33	needs_review	6	REMOVE	16.0	0	81014e3e3844	2836090	2940x1912		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-04-30 v 15.23.35.png
34	needs_review	6	KEEP	19.1	0	5471dc77eaaa	320667	2446x438		png	/Users/marekgaletka/Pictures/printscreens/together pokus.png
34	needs_review	6	REMOVE	19.1	3	6ccde01f63e6	320515	2424x442		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-08-30 v 13.07.10.png
34	needs_review	6	REMOVE	19.1	0	6b523684dcec	326249	2500x440		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-08-30 v 13.06.15.png
34	needs_review	6	REMOVE	9.1	0	5471dc77eaaa	320667	2446x438		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/together pokus.png
34	needs_review	6	REMOVE	9.1	3	6ccde01f63e6	320515	2424x442		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-08-30 v 13.07.10.png
34	needs_review	6	REMOVE	9.1	0	6b523684dcec	326249	2500x440		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-08-30 v 13.06.15.png
35	needs_review	5	KEEP	49.5	0	b3f141fcb851	13896587	3785x5678		jpg	/Users/marekgaletka/Pictures/Záloha iPhone 13 Pro 12-2025/GBFP8020.JPG
35	needs_review	5	REMOVE	39.9	3	73c5d2507b3b	14411387	3785x5678		jpg	/Users/marekgaletka/Downloads/Fotky PF 2026/DSC09689-Edit-3.jpg
35	needs_review	5	REMOVE	39.6	3	25da94bbe5b9	14063351	3785x5678		jpg	/Users/marekgaletka/Downloads/Fotky PF 2026/DSC09689-Edit-2.jpg
35	needs_review	5	REMOVE	29.9	3	73c5d2507b3b	14411387	3785x5678		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/Downloads/Fotky PF 2026/DSC09689-Edit-3.jpg
35	needs_review	5	REMOVE	29.6	3	25da94bbe5b9	14063351	3785x5678		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/Downloads/Fotky PF 2026/DSC09689-Edit-2.jpg
36	bundle_asset	5	KEEP	6.9	0	cc1233011b1b	881576	2500x1406		jpeg	/Users/marekgaletka/Library/Mobile Documents/com~apple~Keynote/Documents/B2A_Pegas_Gonda_prezenttion.key/Data/image1-3056.jpeg
36	bundle_asset	5	REMOVE	6.9	0	cc1233011b1b	881576	2500x1406		jpeg	/Users/marekgaletka/Library/Mobile Documents/com~apple~CloudDocs/B2A DIMA - HRONOVSKÝ - vision.key/Data/image1-10.jpeg
36	bundle_asset	5	REMOVE	-3.1	0	cc1233011b1b	881576	2500x1406		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/com~apple~CloudDocs/B2A DIMA - HRONOVSKÝ - vision.key/Data/image1-10.jpeg
36	bundle_asset	5	REMOVE	-3.1	0	cc1233011b1b	881576	2500x1406		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/Mobile Documents/com~apple~Keynote/Documents/B2A_Pegas_Gonda_prezenttion.key/Data/image1-3056.jpeg
36	bundle_asset	5	REMOVE	-3.1	0	cc1233011b1b	881576	2500x1406		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/Mobile Documents/com~apple~CloudDocs/B2A DIMA - HRONOVSKÝ - vision.key/Data/image1-10.jpeg
37	needs_review	5	KEEP	26.9	0	3648931414da	4610236	2930x1640		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-09-27 v 15.36.08.png
37	needs_review	5	REMOVE	26.2	2	7aa917971725	3814615	2936x1646		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-09-27 v 15.09.19.png
37	needs_review	5	REMOVE	26.2	2	7aa917971725	3814615	2936x1646		png	/Users/marekgaletka/Pictures/TWOR1086.PNG
37	needs_review	5	REMOVE	16.9	0	3648931414da	4610236	2930x1640		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-09-27 v 15.36.08.png
37	needs_review	5	REMOVE	16.2	2	7aa917971725	3814615	2936x1646		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-09-27 v 15.09.19.png
38	download_variant	4	KEEP	5.5	0	3043b414ecea	69417	560x435		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Nabídky Helios Orange/AGD print s.r.o./Snímek obrazovky 2017-01-19 v 15.46.55.png
38	download_variant	4	REMOVE	5.5	0	3043b414ecea	69417	560x435		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Nabídky Helios Orange/AGD print s.r.o./AGD print s.r.o./Snímek obrazovky 2017-01-19 v 15.46.55.png
38	download_variant	4	REMOVE	5.5	0	3043b414ecea	69417	560x435		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/AGD print s.r.o./agd print s.r.o./Snímek obrazovky 2017-01-19 v 15.46.55.png
38	download_variant	4	REMOVE	5.5	0	3043b414ecea	69417	560x435		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/AGD print s.r.o./Snímek obrazovky 2017-01-19 v 15.46.55.png
39	needs_review	4	KEEP	7.7	0	1b96d7e7cbbe	226652	1537x2516		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/Links/rayservice-ipad_Vyrobni plan@2x.png
39	needs_review	4	REMOVE	7.7	0	b9f7f10fd4ff	225917	1537x2517		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/Links/rayservice-ipad_Kontrolor - Plan kontrol@2x.png
39	needs_review	4	REMOVE	7.7	0	1b96d7e7cbbe	226652	1537x2516		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/Links/rayservice-ipad_Vyrobni plan@2x.png
39	needs_review	4	REMOVE	7.7	0	b9f7f10fd4ff	225917	1537x2517		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/Links/rayservice-ipad_Kontrolor - Plan kontrol@2x.png
40	needs_review	4	KEEP	17.5	0	cc7b233d3a62	287569	3200x4267		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2-08.png
40	needs_review	4	REMOVE	17.5	0	cc7b233d3a62	287569	3200x4267		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2-08.png
40	needs_review	4	REMOVE	6.9	3	54aa2d41dcf7	141069	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/export/detail-vp---material.png
40	needs_review	4	REMOVE	6.9	3	54aa2d41dcf7	141069	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/export/detail-vp---material.png
41	needs_review	4	KEEP	17.6	0	f123328844b0	347802	3200x4267		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2-05.png
41	needs_review	4	REMOVE	17.6	0	f123328844b0	347802	3200x4267		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2-05.png
41	needs_review	4	REMOVE	6.9	5	27e503b66503	168652	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/export/detail-vp---operace.png
41	needs_review	4	REMOVE	6.9	5	27e503b66503	168652	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/export/detail-vp---operace.png
42	needs_review	4	KEEP	17.4	0	e9741fad9d2d	160823	3200x4267		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2_Hlaseni vadneho kusu step 01.png
42	needs_review	4	REMOVE	17.4	0	e9741fad9d2d	160823	3200x4267		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2_Hlaseni vadneho kusu step 01.png
42	needs_review	4	REMOVE	6.8	0	4a83b2ec8a38	74393	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/export/hlaseni-vadneho-kusu-step-01.png
42	needs_review	4	REMOVE	6.8	0	4a83b2ec8a38	74393	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/export/hlaseni-vadneho-kusu-step-01.png
43	needs_review	4	KEEP	17.6	0	c7da47fb03d2	349535	3200x4267		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2_Hlaseni vadneho kusu step 02.png
43	needs_review	4	REMOVE	17.6	0	c7da47fb03d2	349535	3200x4267		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2_Hlaseni vadneho kusu step 02.png
43	needs_review	4	REMOVE	7.1	0	88fbd16511df	311159	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/export/hlaseni-vadneho-kusu-step-02.png
43	needs_review	4	REMOVE	7.1	0	88fbd16511df	311159	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/export/hlaseni-vadneho-kusu-step-02.png
44	download_variant	4	KEEP	6.8	0	8a2eab422639	79778	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/new/hlaseni-vadneho-kusu-step-03.png
44	download_variant	4	REMOVE	6.8	2	043c9174fcb2	79852	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/export/hlaseni-vadneho-kusu-step-03.png
44	download_variant	4	REMOVE	6.8	0	8a2eab422639	79778	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/new/hlaseni-vadneho-kusu-step-03.png
44	download_variant	4	REMOVE	6.8	2	043c9174fcb2	79852	1536x2048		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/export/hlaseni-vadneho-kusu-step-03.png
45	exact_match	4	KEEP	4.6	0	a835bd9f8557	30607	3200x292		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2-07.png
45	exact_match	4	REMOVE	4.6	0	a835bd9f8557	30607	3200x292		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/v/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2-06.png
45	exact_match	4	REMOVE	4.6	0	a835bd9f8557	30607	3200x292		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2-07.png
45	exact_match	4	REMOVE	4.6	0	a835bd9f8557	30607	3200x292		png	/Users/marekgaletka/.config/gml/cloud/dropbox/B2A/2019/Helios DOKUMENTY/Nabídky/EUROVYTAHY/nabidky/2016-dima/source-files/dima-screens/new/rayservice-ipad-cs6-v2-06.png
46	burst_sequence	4	KEEP	6.1	0	af36b0532e18	422637	1920x1080		png	/Users/marekgaletka/.config/gml/cloud/dropbox/Screenshots/Screenshot 2018-11-19 10.55.56.png
46	burst_sequence	4	REMOVE	6.1	0	c64f2735df1f	420484	1920x1080		png	/Users/marekgaletka/.config/gml/cloud/dropbox/Screenshots/Screenshot 2018-11-19 10.55.54.png
46	burst_sequence	4	REMOVE	6.1	3	1a4fa4fc1807	412541	1920x1080		png	/Users/marekgaletka/.config/gml/cloud/dropbox/Screenshots/Screenshot 2018-11-19 10.55.52.png
46	burst_sequence	4	REMOVE	6.1	3	741cad18008e	392871	1920x1080		png	/Users/marekgaletka/.config/gml/cloud/dropbox/Screenshots/Screenshot 2018-11-19 10.55.51.png
47	exact_match	4	KEEP	7.4	0	67e6890324d5	71972	720x960		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/B2A/B2A - ABBBA/PR proběhlé/Ray News/51010766_1794621970642896_3019428413577363456_n (1).jpg
47	exact_match	4	REMOVE	7.4	0	67e6890324d5	71972	720x960		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/B2A/B2A - ABBBA/Akce proběhlé/Fenomén 4.0 Leden 2019/Fenomén 4.0 Zlín 2019.jpg
47	exact_match	4	REMOVE	-2.6	0	67e6890324d5	71972	720x960		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/B2A/B2A - ABBBA/PR proběhlé/Ray News/51010766_1794621970642896_3019428413577363456_n (1).jpg
47	exact_match	4	REMOVE	-2.6	0	67e6890324d5	71972	720x960		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/B2A/B2A - ABBBA/Akce proběhlé/Fenomén 4.0 Leden 2019/Fenomén 4.0 Zlín 2019.jpg
48	download_variant	4	KEEP	7.8	0	5e4e5ce3b9e2	332122	1646x1353		png	/Users/marekgaletka/Downloads/podpis Marek Galetka.png
48	download_variant	4	REMOVE	7.8	0	5e4e5ce3b9e2	332122	1646x1353		png	/Users/marekgaletka/.config/gml/cloud/gdrive/B2A/podpis Marek Galetka.png
48	download_variant	4	REMOVE	-2.2	0	5e4e5ce3b9e2	332122	1646x1353		png	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/B2A/podpis Marek Galetka.png
48	download_variant	4	REMOVE	-2.2	0	5e4e5ce3b9e2	332122	1646x1353		png	/Users/marekgaletka/mnt/mega/GML-Backup/Downloads/podpis Marek Galetka.png
49	needs_review	4	KEEP	18.1	0	5409e68725a2	35808	1200x338		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-11-04 v 8.28.02.png
49	needs_review	4	REMOVE	8.1	0	5409e68725a2	35808	1200x338		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-11-04 v 8.28.02.png
49	needs_review	4	REMOVE	3.6	4	6e886918ae63	7632	202x103		png	/Users/marekgaletka/.config/gml/cloud/gdrive/B2A/přípravy/IT meets OT/IT meets OT/logo/B2A-logo-positive_negative_krivky_RGB_(vc_claimu) (1) 103.png
49	needs_review	4	REMOVE	-6.4	4	6e886918ae63	7632	202x103		png	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/B2A/přípravy/IT meets OT/IT meets OT/logo/B2A-logo-positive_negative_krivky_RGB_(vc_claimu) (1) 103.png
50	needs_review	4	KEEP	42.9	0	118296e0b865	1446741	2560x1536		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Fingood INTERNÍ/Policie/Pata/20160503_093130.jpg
50	needs_review	4	REMOVE	42.8	5	bcdac4c7df14	1277686	2560x1536		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Fingood INTERNÍ/Policie/Pata/20160503_093119.jpg
50	needs_review	4	REMOVE	32.9	0	118296e0b865	1446741	2560x1536		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Fingood INTERNÍ/Policie/Pata/20160503_093130.jpg
50	needs_review	4	REMOVE	32.8	5	bcdac4c7df14	1277686	2560x1536		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Fingood INTERNÍ/Policie/Pata/20160503_093119.jpg
51	exact_match	4	KEEP	15.3	0	363f6e8f3129	654758	1163x1161		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/KLIENTI/ALEA sportswear spol. s r.o/fotky, video/vybrané na web/FED CUP 1 - kopie.jpg
51	exact_match	4	REMOVE	15.3	0	363f6e8f3129	654758	1163x1161		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/KLIENTI/ALEA sportswear spol. s r.o/fotky, video/FED CUP 1.jpg
51	exact_match	4	REMOVE	5.3	0	363f6e8f3129	654758	1163x1161		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/KLIENTI/ALEA sportswear spol. s r.o/fotky, video/vybrané na web/FED CUP 1 - kopie.jpg
51	exact_match	4	REMOVE	5.3	0	363f6e8f3129	654758	1163x1161		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/KLIENTI/ALEA sportswear spol. s r.o/fotky, video/FED CUP 1.jpg
52	needs_review	4	KEEP	61.2	0	5580a919eb28	6318025	5064x3376		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/KLIENTI/ALEA sportswear spol. s r.o/fotky, video/vybrané na web/DSC00126.jpg
52	needs_review	4	REMOVE	51.2	0	5580a919eb28	6318025	5064x3376		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/KLIENTI/ALEA sportswear spol. s r.o/fotky, video/vybrané na web/DSC00126.jpg
52	needs_review	4	REMOVE	38.8	0	2550bf41547a	273145	1400x933		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/KLIENTI/ALEA sportswear spol. s r.o/fotky, video/vybrané na web/Vaneckova 1400x933.jpg
52	needs_review	4	REMOVE	28.8	0	2550bf41547a	273145	1400x933		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/KLIENTI/ALEA sportswear spol. s r.o/fotky, video/vybrané na web/Vaneckova 1400x933.jpg
53	download_variant	4	KEEP	19.6	0	a946156e0d14	154913	2014x862		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.39.59.png
53	download_variant	4	REMOVE	9.6	0	a946156e0d14	154913	2014x862		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.39.59.png
53	download_variant	4	REMOVE	9.6	0	a946156e0d14	154913	2014x862		png	/Users/marekgaletka/.config/gml/cloud/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.39.59.png
53	download_variant	4	REMOVE	-0.4	0	a946156e0d14	154913	2014x862		png	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.39.59.png
54	download_variant	4	KEEP	18.5	0	0647dc9d68a1	90386	970x708		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.40.52.png
54	download_variant	4	REMOVE	8.5	0	0647dc9d68a1	90386	970x708		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.40.52.png
54	download_variant	4	REMOVE	8.5	0	0647dc9d68a1	90386	970x708		png	/Users/marekgaletka/.config/gml/cloud/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.40.52.png
54	download_variant	4	REMOVE	-1.5	0	0647dc9d68a1	90386	970x708		png	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.40.52.png
55	download_variant	4	KEEP	18.8	0	bbbac0695d0e	131885	1264x798		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.41.07.png
55	download_variant	4	REMOVE	8.8	0	bbbac0695d0e	131885	1264x798		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.41.07.png
55	download_variant	4	REMOVE	8.8	0	bbbac0695d0e	131885	1264x798		png	/Users/marekgaletka/.config/gml/cloud/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.41.07.png
55	download_variant	4	REMOVE	-1.2	0	bbbac0695d0e	131885	1264x798		png	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.41.07.png
56	download_variant	4	KEEP	19.9	0	a67fb1465fa1	290680	1262x1534		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.41.33.png
56	download_variant	4	REMOVE	9.9	0	a67fb1465fa1	290680	1262x1534		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.41.33.png
56	download_variant	4	REMOVE	9.9	0	a67fb1465fa1	290680	1262x1534		png	/Users/marekgaletka/.config/gml/cloud/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.41.33.png
56	download_variant	4	REMOVE	-0.1	0	a67fb1465fa1	290680	1262x1534		png	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.41.33.png
57	download_variant	4	KEEP	19.3	0	8bd49874da5b	173027	1262x1134		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.41.51.png
57	download_variant	4	REMOVE	9.3	0	8bd49874da5b	173027	1262x1134		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.41.51.png
57	download_variant	4	REMOVE	9.3	0	8bd49874da5b	173027	1262x1134		png	/Users/marekgaletka/.config/gml/cloud/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.41.51.png
57	download_variant	4	REMOVE	-0.7	0	8bd49874da5b	173027	1262x1134		png	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.41.51.png
58	download_variant	4	KEEP	18.6	0	b56dd28ce3ef	79450	1044x782		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.42.53.png
58	download_variant	4	REMOVE	8.6	0	b56dd28ce3ef	79450	1044x782		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.42.53.png
58	download_variant	4	REMOVE	8.6	0	b56dd28ce3ef	79450	1044x782		png	/Users/marekgaletka/.config/gml/cloud/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.42.53.png
58	download_variant	4	REMOVE	-1.4	0	b56dd28ce3ef	79450	1044x782		png	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.42.53.png
59	download_variant	4	KEEP	20.2	0	5b1ed2a23c28	309847	1320x1682		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.52.34.png
59	download_variant	4	REMOVE	10.2	0	5b1ed2a23c28	309847	1320x1682		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.52.34.png
59	download_variant	4	REMOVE	10.2	0	5b1ed2a23c28	309847	1320x1682		png	/Users/marekgaletka/.config/gml/cloud/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.52.34.png
59	download_variant	4	REMOVE	0.2	0	5b1ed2a23c28	309847	1320x1682		png	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.52.34.png
60	download_variant	4	KEEP	23.6	0	f0323ad119ce	322355	2254x2458		png	/Users/marekgaletka/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.55.57.png
60	download_variant	4	REMOVE	13.6	0	f0323ad119ce	322355	2254x2458		png	/Users/marekgaletka/mnt/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-12-10 v 7.55.57.png
60	download_variant	4	REMOVE	13.6	0	f0323ad119ce	322355	2254x2458		png	/Users/marekgaletka/.config/gml/cloud/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.55.57.png
60	download_variant	4	REMOVE	3.6	0	f0323ad119ce	322355	2254x2458		png	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/aktivace mailů tridas domény/Snímek obrazovky 2025-12-10 v 7.55.57.png
61	needs_review	4	KEEP	14.7	0	236b94b4b797	1150168	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/raif_6.jpeg
61	needs_review	4	REMOVE	14.6	5	6bbe3f89b095	997888	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/raif_1.jpeg
61	needs_review	4	REMOVE	4.7	0	236b94b4b797	1150168	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/raif_6.jpeg
61	needs_review	4	REMOVE	4.6	5	6bbe3f89b095	997888	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/raif_1.jpeg
62	needs_review	4	KEEP	12.0	0	ef2088658c8f	331910	1620x2160		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-10-20 09-38-26.png
62	needs_review	4	REMOVE	11.1	0	8a4b55f9bc13	999632	1620x2160		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-10-20 09-38-54.jpeg
